Fecha,R0,Alpha,Beta,Gamma,Importados,S,E,I,R,Ia,Confirmados
2020-05-26,1.9001950282888875,0.333333333,0.13567392501982659,0.0714,3,43984933.171917364,1826.3047233918273,5121.92711192803,8119.596247308911,13241.52335923694,13227
2020-05-27,1.8910420343269556,0.333333333,0.13502040125094464,0.0714,2,43984236.46910048,1912.2392997510758,5366.989756658209,8485.301843100573,13852.291599758782,13933
2020-05-28,1.8910420343269556,0.333333333,0.13502040125094464,0.0714,6,43983506.044138715,1999.2511622378602,5627.1997873124255,8868.50491172597,14495.704699038395,14702
2020-05-29,1.8910420343269556,0.333333333,0.13502040125094464,0.0714,1,43982745.50768699,2092.370560552059,5892.834775911188,9270.286976540077,15163.121752451265,15419
2020-05-30,1.8910420343269556,0.333333333,0.13502040125094464,0.0714,1,43981949.12897912,2190.2924156014865,6170.543225731026,9691.035379540137,15861.578605271163,16214
2020-05-31,1.8839255729555824,0.333333333,0.13451228590902858,0.0714,1,43981115.2801141,2293.0438094787214,6461.063910550895,10131.612165857332,16592.67607640823,16851
2020-06-01,1.8870836977466028,0.333333333,0.13473777601910744,0.0714,4,43980242.51539539,2397.4605924633947,6768.091883066121,10592.932129070667,17361.02401213679,17415
2020-06-02,1.8870836977466028,0.333333333,0.13473777601910744,0.0714,0,43979330.957580954,2509.864876874281,7084.003652637179,11076.173889521588,18160.177542158766,18319
2020-06-03,1.8870836977466028,0.333333333,0.13473777601910744,0.0714,3,43978373.86865093,2627.332182115299,7417.827416627022,11581.971750319883,18999.799166946905,19268
2020-06-04,1.8870836977466028,0.333333333,0.13473777601910744,0.0714,1,43977373.8386888,2750.5847510845906,7764.971932242509,12111.604627867053,19876.576560109563,20197
2020-06-05,1.88797128796761,0.333333333,0.13480114996088738,0.0714,2,43976326.07629595,2879.4855611563835,8129.414519058396,12666.023623829167,20795.438142887564,21037
2020-06-06,1.88797128796761,0.333333333,0.13480114996088738,0.0714,3,43975227.739830814,3014.993506866176,8511.802841823259,13246.463820489937,21758.266662313195,22020
2020-06-07,1.88797128796761,0.333333333,0.13480114996088738,0.0714,2,43974078.90645502,3156.8290480429623,8911.057953534139,13854.206543396118,22765.264496930256,22794
2020-06-08,1.88797128796761,0.333333333,0.13480114996088738,0.0714,1,43972877.30714261,3305.1520121593203,9328.08476394718,14490.456081278455,23818.540845225634,23620
2020-06-09,1.8877825981070613,0.333333333,0.1347876775048442,0.0714,6,43971614.55132934,3460.190489142571,9769.776848086074,15156.481333424283,24926.258181510355,24761
2020-06-10,1.8856009052140144,0.333333333,0.13463190463228064,0.0714,4,43970294.45185762,3622.893132301926,10229.611609693522,15854.043400377628,26083.65501007115,25987
2020-06-11,1.8856009052140144,0.333333333,0.13463190463228064,0.0714,3,43968915.03626759,3791.6776794313873,10709.848383654416,16584.437669309744,27294.286052964162,27373
